batch_size,best_rmse_results,body_dropout,confidence_gate_kendall_results,confidence_gate_spread_results,confidence_std_kendall_results,confidence_std_spread_results,epoch,layers_body,layers_router,load_distribution_lambda,lr,n_citizens,n_input,n_output,name,nbytes_results,power_entropy_results,rmse_results,router_dropout,speaker_entropy_results,specialization_lambda,train_time_results,verbose,width_body,width_router,alg
1024,2.0143983356981465,0.3817852625456253,0.2971504045999169,0.19299681,-0.0951626769426379,0.19632548,183,5,3,0.4721451559115012,0.0003501793627728,10,9,1,protein,6556648,0.3501049697399139,1.0595013,0.232219522166465,0.4211091160774231,0.0,131.08557728119197,0,109,752,moe
1024,1.737662524892044,0.0,0.0340153080287978,0.0312591,0.0091739222815094,0.3091115,143,6,2,0.2630309576693566,0.0033196226552927,12,9,1,protein,19575912,0.7037437200546265,1.7831858,0.2511588668256299,0.1505848324878137,0.1682849176088614,106.8783166203648,0,283,174,moe
1024,2.2443042074334336,0.3866990741934507,-0.1006751109186742,0.09711433,-0.0711441241433676,0.20062095,147,4,1,0.6837311662903939,0.0026053642631652,43,9,1,protein,18774716,0.5856007099151611,2.1559846,0.2953624116657555,0.3833970367908478,0.9876673392394334,254.3592846058309,0,188,397,moe
1024,2.2933339649915694,0.1598107915065668,-0.0766333914462596,0.028978953,-0.0258576473738403,0.12064135,64,3,7,0.0,0.0040185893322615,43,9,1,protein,21164052,0.6272002458572388,2.516105,0.1211165079728935,0.0492569003313207,0.7111051501384946,95.10341946035624,0,244,71,moe
1024,2.280661572603054,0.1633818791677615,-0.0645274552245133,0.116158634,0.0193782578564831,0.047549877,82,6,2,0.4873206236340737,0.0031087833736459,13,9,1,protein,6941304,0.436646568775177,0.87302977,0.1997857264057604,0.1582975536584854,0.2541658579920068,73.55231991410255,0,148,518,moe
1024,2.4030673365327835,0.3226887859646739,-0.0095465701129566,0.20082851,-0.149751950416665,0.72700125,97,3,3,0.6567786325070825,0.0007320944207895,5,9,1,protein,1597408,0.5466381311416626,2.5033193,0.3580598046929441,0.4895684480667114,0.3320708266564088,42.732894549146295,0,165,237,moe
1024,3.193292866540184,0.2134524842159869,-0.0990964527491418,0.4958341,-0.0349754490425496,1.3514422,83,1,1,0.9333861818363972,0.0034152264013428,5,9,1,protein,68800,0.3230928778648376,6.115839,0.0821557834242662,0.3874445378780365,0.2612692356306514,31.1710204500705,0,156,574,moe
1024,2.1966089641091155,0.1392095367667619,0.320823218210597,0.1504486,-0.1508457256750831,0.17955075,67,4,5,0.0234434709885881,0.0043889407416403,14,9,1,protein,1642992,0.4188388586044311,0.9680211,0.1144553171050197,0.3167690277099609,0.0,51.76406930014491,0,36,292,moe
1024,2.234811615927391,0.0,0.3191575052173978,0.18452331,-0.0189172780507665,0.9112173,134,3,4,0.0,0.002710304831161,4,9,1,protein,5495648,0.3388879835605621,2.813342,0.3968848475822247,0.4987582743167877,0.0008023722076964,57.353294817730784,0,28,672,moe
1024,2.5010869370643616,0.1556274426983592,0.1317402395122435,0.14878508,-0.0201115536436574,0.8500487,59,8,3,0.0,0.0045728669188663,3,9,1,protein,4938512,0.9254028916358948,1.0166386,0.124823925557946,1.0850898490843974e-07,0.8869448689004509,28.40198790282011,0,240,74,moe
1024,2.003877974151974,0.0,-0.0578410670260645,0.24932596,-0.1101803784211258,0.84857816,134,5,2,0.6124596112900761,0.0031600106088431,5,9,1,protein,4341960,0.4523992478847504,1.8650355,0.1245663857439587,0.1575546472390883,0.5189024155672736,61.81779191084206,0,209,435,moe
1024,2.517623781422653,0.0301474677398896,-0.1000976371278708,0.13918072,-0.0732500785335334,0.4691353,63,3,4,0.0,0.0003115233104349,36,9,1,protein,17629904,0.2903960049152374,3.7205987,0.3559837657386626,0.131888934969902,0.0,79.23763637430966,0,213,581,moe
